group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Zig-zag polygon rasterize,geo_intersects,8,,,1776160479.0,ns,1
Zig-zag polygon rasterize,geo_intersects,8,,,1777680036.0,ns,1
Zig-zag polygon rasterize,geo_intersects,8,,,1778195525.0,ns,1
Zig-zag polygon rasterize,geo_intersects,8,,,1779082051.0,ns,1
Zig-zag polygon rasterize,geo_intersects,8,,,1777809681.0,ns,1
Zig-zag polygon rasterize,geo_intersects,8,,,1771300509.0,ns,1
Zig-zag polygon rasterize,geo_intersects,8,,,1770166549.0,ns,1
Zig-zag polygon rasterize,geo_intersects,8,,,1797688272.0,ns,1
Zig-zag polygon rasterize,geo_intersects,8,,,1777617913.0,ns,1
Zig-zag polygon rasterize,geo_intersects,8,,,1760324683.0,ns,1
Zig-zag polygon rasterize,geo_intersects,8,,,1758833421.0,ns,1
Zig-zag polygon rasterize,geo_intersects,8,,,1759491589.0,ns,1
Zig-zag polygon rasterize,geo_intersects,8,,,1751287070.0,ns,1
Zig-zag polygon rasterize,geo_intersects,8,,,1757570690.0,ns,1
Zig-zag polygon rasterize,geo_intersects,8,,,1768580473.0,ns,1
Zig-zag polygon rasterize,geo_intersects,8,,,1762241840.0,ns,1
Zig-zag polygon rasterize,geo_intersects,8,,,1755195338.0,ns,1
Zig-zag polygon rasterize,geo_intersects,8,,,1753501224.0,ns,1
Zig-zag polygon rasterize,geo_intersects,8,,,1760803650.0,ns,1
Zig-zag polygon rasterize,geo_intersects,8,,,1773078680.0,ns,1
Zig-zag polygon rasterize,geo_intersects,8,,,1759116069.0,ns,1
Zig-zag polygon rasterize,geo_intersects,8,,,1753434441.0,ns,1
Zig-zag polygon rasterize,geo_intersects,8,,,1755338561.0,ns,1
Zig-zag polygon rasterize,geo_intersects,8,,,1758960558.0,ns,1
Zig-zag polygon rasterize,geo_intersects,8,,,1761089772.0,ns,1
Zig-zag polygon rasterize,geo_intersects,8,,,1760864838.0,ns,1
Zig-zag polygon rasterize,geo_intersects,8,,,1762259961.0,ns,1
Zig-zag polygon rasterize,geo_intersects,8,,,1755387436.0,ns,1
Zig-zag polygon rasterize,geo_intersects,8,,,1758978335.0,ns,1
Zig-zag polygon rasterize,geo_intersects,8,,,1754077705.0,ns,1
Zig-zag polygon rasterize,geo_intersects,8,,,1756314731.0,ns,1
Zig-zag polygon rasterize,geo_intersects,8,,,1757282590.0,ns,1
Zig-zag polygon rasterize,geo_intersects,8,,,1755817157.0,ns,1
